restuarant_name,number_of_reviews,food_overall_rating,service_overall_rating,ambiance_overall_rating,overall_rating,noise_level,one_star_percent,two_star_percent,three_star_percent,four_star_percent,five_star_percent,loved_for_array,filters_array
West Group,122,4.45,2.24,3.05,4.32,do not recall,0.002966984309212444,0.00973537747238312,0.09480709232126106,0.31490078255107695,0.5544385720437162,"{false,false,true,false}","{false,true,false,false}"
Hoeger Group,234,1.34,2.13,1.91,3.89,quiet,0.14985044516113033,0.06639930526455831,0.06256834791327427,0.009384547185374457,0.4336337948007758,"{false,false,true,true}","{true,false,false,true}"
"Kessler, VonRueden and O'Hara",232,1.86,0.53,1.85,2.85,do not recall,0.004217642452440508,0.0019772446031908575,0.12771407761083275,0.2461378379028429,0.6192484065145447,"{true,false,true,false}","{false,true,false,true}"
Raynor - Stroman,3,0.51,2.16,4.12,4.41,moderate,0.014346762574598243,0.09689107232229904,0.2135746899305831,0.39565399111231814,0.27375398444848,"{false,false,true,true}","{false,false,false,true}"
Monahan - Braun,170,3.83,3.67,0.61,4.10,moderate,0.06559195413547529,0.002246024669575519,0.01784653167248711,0.000003105377234528152,0.8894005903550004,"{false,false,false,true}","{true,true,true,true}"
Wisoky - Cormier,297,4.90,3.05,0.88,0.59,moderate,0.013301971533527756,0.13588388021018097,0.16264522725870248,0.3952855542207686,0.2595970339703322,"{true,false,true,true}","{true,false,false,true}"
"Streich, Fahey and Windler",248,2.07,1.70,0.84,1.63,moderate,0.0008931926045105051,0.00019095773588202918,0.0013012771069828282,0.01075340614135151,0.9862077986189028,"{true,false,true,false}","{false,true,true,true}"
Jenkins - Block,259,2.75,4.09,4.60,2.18,quiet,0.002145657800457342,0.014319008490934584,0.016002212160420366,0.009729636638336932,0.9578034128721822,"{true,true,false,true}","{false,true,true,false}"
Schimmel LLC,347,3.05,2.25,2.53,3.57,moderate,0.013355689594037892,0.030514086766244196,0.06309885071800596,0.7407377804994232,0.13887841277337842,"{false,false,false,false}","{true,false,true,false}"
Anderson Inc,146,4.75,0.78,4.75,2.70,do not recall,0.06792544398496535,0.0023513647426295064,0.01778420509733216,0.2310862892997155,0.6384643946491062,"{true,false,false,false}","{false,true,false,true}"
Heller Inc,192,4.99,3.65,1.92,3.39,moderate,0.012418973434040987,0.11020366171276477,0.0015648058120193002,0.7193285699758925,0.13575799534438682,"{false,false,false,false}","{false,true,false,true}"
Bruen LLC,267,4.82,0.17,0.61,4.64,do not recall,0.013838612813944226,0.09948926456651142,0.010688755187687724,0.09902483486473916,0.7693912038770354,"{true,true,false,true}","{false,false,false,true}"
Moore Group,83,2.66,3.33,0.04,4.02,quiet,0.016397003399622627,0.04588985277900492,0.21899154442421237,0.5508384784694352,0.15822723742334754,"{false,true,true,true}","{true,true,false,false}"
"Swift, Monahan and Kunze",96,1.80,0.63,3.47,1.21,energetic,0.009775669269449963,0.002332717294004044,0.3929345217042222,0.5770978270381665,0.012709175586598453,"{false,true,false,false}","{true,true,true,false}"
Harvey and Sons,84,0.36,4.26,1.52,3.66,do not recall,0.020699309621896287,0.3268967101630205,0.17630540158122288,0.3214222806253197,0.021112202361721177,"{true,false,false,true}","{true,false,false,true}"
"Green, Schmeler and Wintheiser",379,4.74,2.86,0.03,0.99,do not recall,0.023855506433522,0.030966853215706837,0.10692217953389324,0.16991122997186528,0.6522115280925502,"{false,false,false,false}","{true,false,false,true}"
Erdman - Hintz,375,4.73,4.62,1.43,4.62,moderate,0.02365379224187851,0.21913120927979649,0.07379217190968367,0.03757237180323103,0.6266073802530443,"{false,false,false,false}","{false,false,true,false}"
MacGyver - Ebert,377,3.12,0.53,3.05,0.79,moderate,0.011429889189717799,0.04578620930106277,0.10443063929558472,0.10336105474173884,0.733444135432453,"{true,true,false,false}","{false,false,true,false}"
"Ondricka, Haag and Ryan",14,3.69,3.00,0.05,4.41,energetic,0.006953024318497037,0.3892114927847719,0.24673084587777133,0.275106856131385,0.07612962692110181,"{true,true,true,true}","{true,false,false,false}"
Witting - Tillman,265,2.16,1.83,0.68,1.00,energetic,0.004331654285681203,0.03883656893852138,0.04930481561924193,0.39496893276562384,0.4487786736215438,"{false,false,true,true}","{false,false,false,true}"
Murphy - Cruickshank,203,1.17,3.39,3.46,4.12,do not recall,0.024299364861485272,0.3506341222981465,0.24556688473834548,0.11025858638513926,0.258459919125287,"{false,false,false,true}","{true,true,false,true}"
Leannon and Sons,220,0.66,1.13,4.47,3.01,do not recall,0.000502407833051235,0.00008412730978222712,0.1024968373834655,0.5107882231079562,0.38518713926514936,"{true,false,false,true}","{false,true,false,false}"
"Emmerich, Kutch and Hahn",238,2.81,0.19,2.11,2.47,energetic,0.0037218547408786455,0.0170710741096547,0.02244293282050269,0.09151009259347666,0.864093822310753,"{false,true,false,false}","{false,false,true,false}"
"Heller, Ward and Bayer",70,3.04,4.79,4.35,2.14,moderate,0.005230195947837547,0.29215011001377317,0.42632445620881726,0.018711150151881944,0.25756577778452727,"{true,true,true,false}","{false,true,true,true}"
Emmerich - Kozey,63,1.94,4.48,4.95,1.77,energetic,0.03202291098032906,0.2045582523485454,0.39264469964669946,0.006020823835255831,0.2873319835438166,"{false,false,false,true}","{true,true,true,true}"
"White, Hackett and Marvin",171,2.55,4.37,3.02,3.47,do not recall,0.009269959103033814,0.002414063077961435,0.00016458681161016494,0.31279850311089435,0.6622634062888626,"{true,false,true,false}","{true,true,true,false}"
"Paucek, Torp and Welch",189,2.66,4.99,3.96,2.37,moderate,0.025817319829506677,0.025751635982925142,0.3826075388001075,0.071097877076,0.4629040597558056,"{true,true,false,false}","{false,true,false,false}"
O'Keefe - Romaguera,165,4.02,3.27,1.33,2.62,do not recall,0.04623389617475476,0.027104876260983818,0.15105083192027505,0.02598520387689539,0.7484146549304156,"{true,true,true,false}","{true,false,true,false}"
"Rice, Collier and Cassin",372,1.15,1.03,3.40,1.12,energetic,0.00025741659464231033,0.00038475097627654377,0.0006256890439217185,0.001986911146657235,0.9965884597185213,"{false,true,true,true}","{true,true,false,false}"
Jacobs and Sons,84,2.31,4.14,1.42,3.67,quiet,0.0007231730931827321,0.0027873333982828172,0.012220542824285495,0.03511352572961134,0.9182479233273855,"{true,false,false,false}","{true,false,false,true}"
"Heidenreich, Corwin and Lind",23,2.58,3.81,1.95,4.90,do not recall,0.00016295483500223027,0.00015700700578979678,0.04110573215141809,0.09308852305129924,0.8654439563626726,"{true,false,true,false}","{false,false,true,false}"
"Grimes, Legros and Kemmer",123,2.93,4.81,2.29,2.53,quiet,0.058562091043764246,0.03276229902308815,0.013644999865038294,0.7034382717258931,0.1050428445946241,"{false,false,false,true}","{false,false,false,false}"
Fadel - Dibbert,162,2.49,2.87,1.85,2.82,energetic,0.022813161295420218,0.06391553612713993,0.2540672474384381,0.2708355418054435,0.2040089845544346,"{false,false,false,true}","{false,false,true,true}"
"Sipes, Crooks and Grant",92,1.14,3.04,3.07,4.45,quiet,0.0268278950655336,0.0452751678362169,0.025150091170271456,0.1708344729549569,0.7261056696843258,"{false,false,false,false}","{true,true,true,true}"
Ondricka Group,84,3.00,1.48,4.43,2.13,moderate,0.0001010675456232533,0.003737344156519902,0.028571261436584717,0.6545683556839397,0.3036456698157042,"{true,true,false,true}","{true,false,true,false}"
Blanda - Orn,219,1.78,0.13,2.44,3.11,energetic,0.014611002657279352,0.03607412883379865,0.7668490915665009,0.013617056670450638,0.15953449033121525,"{true,true,false,false}","{false,false,true,false}"
Shields - Botsford,293,4.87,0.53,1.38,1.05,moderate,0.0427683380763885,0.05628213296105543,0.2146811809162105,0.5353765459730362,0.1363297893254387,"{false,false,false,true}","{true,true,false,false}"
"Waelchi, Hermiston and Funk",122,4.65,4.30,1.32,2.55,do not recall,0.015203753765120837,0.0008635726470561639,0.30028052175567066,0.16823800259045135,0.5137811888395669,"{true,false,false,true}","{true,true,false,true}"
"Williamson, Yost and Balistreri",220,4.99,1.42,2.32,4.95,energetic,0.004743595667583103,0.024747922255799713,0.0009695550986921478,0.01674411484504544,0.9499489115230886,"{true,true,true,true}","{true,true,false,false}"
Kirlin - Bernier,4,4.48,2.60,2.13,4.49,quiet,0.001522990862767692,0.004088302994928592,0.04943823369685114,0.9142369090684663,0.027838741534242706,"{true,false,true,false}","{false,false,true,false}"
Weimann - Hamill,355,3.65,0.96,3.86,0.01,quiet,0.01011389263133565,0.18602149905125112,0.04857032722906068,0.18303367290115732,0.5592845047702097,"{true,true,true,true}","{false,false,false,true}"
Farrell - White,314,4.66,0.04,3.26,0.38,do not recall,0.0024525640394292047,0.05333841896826692,0.08571562709837482,0.02321055132716267,0.8323900878219066,"{true,true,false,true}","{true,true,true,true}"
Roob - Roberts,9,1.31,3.91,0.86,4.12,quiet,0.027508468365046425,0.03421975671966092,0.01676771836038039,0.16152776572018307,0.7437474376743871,"{false,false,false,false}","{false,true,false,false}"
Konopelski - Heidenreich,298,2.11,1.32,4.30,2.40,energetic,0.06513880294774069,0.0955153853963672,0.03314746278141151,0.2385881165878065,0.5564621557427318,"{true,false,false,true}","{false,false,true,false}"
"Bahringer, Fritsch and Ruecker",391,4.66,2.80,4.81,4.50,moderate,0.021746297284191595,0.07045335138042896,0.15324141369647057,0.29579131730967945,0.45400902566996937,"{false,true,true,false}","{false,true,true,false}"
"Lehner, Kohler and Lebsack",256,0.89,2.30,3.45,3.10,quiet,0.0034342124176382697,0.0005651218439164362,0.1326759014592065,0.198398388983147,0.6055244736684615,"{false,false,true,false}","{false,false,false,false}"
Koch Inc,281,1.20,1.20,0.30,2.58,moderate,0.027495839307152374,0.0206374896202786,0.006352673101722949,0.24180768106185765,0.6995483576004156,"{true,false,false,true}","{false,true,false,true}"
Weber and Sons,62,3.94,0.65,3.98,1.39,quiet,0.019622755701055546,0.17264185105713903,0.06485591859400254,0.6859914628643679,0.03038761613540597,"{true,true,false,true}","{true,false,false,true}"
Stokes Inc,273,0.70,1.79,0.49,2.16,do not recall,0.000016821124795468458,0.03234835740041577,0.1407178967653868,0.22277623079684414,0.6040729773589864,"{false,false,true,true}","{false,true,false,false}"
Schimmel Group,79,1.74,4.30,3.96,2.77,do not recall,0.00021640942233097735,0.004384344546065014,0.06163339075670771,0.19046295600043425,0.741214362895005,"{false,false,false,false}","{true,false,true,true}"
"Hayes, Waters and Harber",28,4.29,0.40,4.53,1.63,do not recall,0.041793418262764476,0.06928063595073346,0.268210422683043,0.06799908018510359,0.5362162972014197,"{true,true,true,false}","{true,false,false,true}"
Torp Group,62,0.61,4.05,0.77,0.89,quiet,0.009977172182240503,0.041920050585106415,0.051115037607246346,0.09095544947682006,0.8005144889571989,"{true,true,true,false}","{true,true,false,true}"
"Hyatt, Abbott and Feil",80,0.07,1.82,0.73,1.73,quiet,0.01567886805764433,0.0260811045425678,0.019027029057579387,0.013857755790295119,0.915631088214661,"{true,true,true,false}","{false,true,false,false}"
"Haag, Bahringer and Zieme",20,2.91,0.20,3.63,0.24,moderate,0.01531874179743205,0.04056730439014705,0.005852182974608948,0.015702125255975388,0.9217223592941364,"{false,true,true,true}","{false,true,true,true}"
"Zieme, Harris and Hickle",243,2.92,0.46,3.65,2.06,energetic,0.05435469938527643,0.02547636007026527,0.08158091600311025,0.0033720604770971774,0.8108992721792112,"{true,true,true,true}","{true,false,false,true}"
Jacobs Group,119,0.98,4.51,4.16,3.44,energetic,0.007432143663530857,0.0011400991034184694,0.009499528884279388,0.002172893665303383,0.9770054985819305,"{true,false,false,false}","{true,false,true,true}"
Brown LLC,76,3.05,0.40,2.44,2.10,energetic,0.004180298220725447,0.1093904096990183,0.0035740899745886467,0.3202495421023638,0.5412851977957742,"{false,false,false,true}","{true,true,false,false}"
King - Jenkins,8,3.58,0.44,3.00,2.31,moderate,0.057543500920519686,0.14726018568438196,0.22320128602601536,0.3391087344069483,0.18749273920438458,"{true,false,true,true}","{false,false,true,true}"
Wintheiser - Stroman,135,2.13,1.88,3.47,2.74,moderate,0.0007945886889465202,0.0008141375082440288,0.007585483054382375,0.17266180531230016,0.8178257570171381,"{true,true,true,false}","{false,false,false,false}"
Daniel Group,189,3.64,0.08,3.88,0.23,do not recall,0.04332300846935564,0.0006087533345377714,0.013292950875798343,0.026656664026734687,0.9159548223072238,"{false,false,true,true}","{true,true,false,true}"
"Wiegand, Fay and Powlowski",77,0.49,3.56,3.43,0.55,quiet,0.00015834625176834024,0.052971848334554254,0.11139239968461333,0.24297902394465287,0.5868817233679893,"{false,true,true,false}","{true,true,true,true}"
Rau - Kemmer,247,3.19,4.34,2.87,1.51,energetic,0.025114788513544543,0.013803625874001448,0.18943512438166354,0.2920035513087062,0.4760971406755916,"{true,false,false,false}","{false,true,false,false}"
Stanton - Dare,9,2.25,3.18,0.38,1.61,quiet,0.0004603491614346728,0.0030108930363118213,0.0008784503841446795,0.002798345513626206,0.992765443167086,"{true,false,false,true}","{true,false,true,false}"
"Harris, Wuckert and Heller",54,3.77,4.86,0.08,2.31,energetic,0.00035659322719213,0.03636372801995703,0.39771824979031817,0.40449391206855057,0.16081411620760866,"{true,true,false,false}","{false,false,false,true}"
Hessel - Schroeder,356,2.82,0.54,3.10,0.12,do not recall,0.07686804982530879,0.22282905183325508,0.2547062098508425,0.1018149642565114,0.33577886170290516,"{false,true,true,false}","{true,true,false,true}"
Lueilwitz and Sons,67,3.67,2.71,3.97,2.98,moderate,0.07757173938260259,0.3282274336387404,0.29340669360237576,0.1600144264677309,0.11727089664126189,"{false,true,true,true}","{true,false,false,true}"
Green - Crooks,214,2.84,3.06,4.54,3.17,moderate,0.10201777146133695,0.0016313868334937045,0.3155502917219502,0.223816005283072,0.10319323248618906,"{false,true,true,true}","{false,false,false,false}"
Green - Lakin,180,0.53,1.35,1.05,1.13,moderate,0.00821503186852306,0.021622491197509707,0.03463923854091243,0.18738232733532548,0.7007403028529504,"{false,false,false,true}","{true,false,false,true}"
Zieme - Mohr,2,3.40,2.19,3.17,0.55,quiet,0.1756041706215882,0.1887107647101546,0.0720969963559098,0.49183609248844806,0.06110118325688241,"{false,false,false,false}","{true,false,true,false}"
"Kutch, Jacobs and Brown",229,4.87,0.04,2.23,4.94,energetic,0.015979951618873122,0.06523766096679202,0.010820295745908468,0.6153464848200036,0.2888269940183412,"{false,true,true,false}","{false,true,true,true}"
Hodkiewicz - Skiles,119,3.20,3.16,0.46,3.16,quiet,0.07571479317894075,0.03129339916614658,0.4714896798892791,0.31603546081247824,0.06264325687400585,"{false,true,true,false}","{false,true,true,false}"
"Gulgowski, Herman and Gislason",220,4.18,0.13,2.23,3.52,quiet,0.019436428808220333,0.20296352244573798,0.22663271938710203,0.35578120997377666,0.08141922064920037,"{true,false,true,false}","{false,false,true,true}"
"Turner, Beahan and Pacocha",313,2.64,4.59,0.87,2.94,do not recall,0.06165086940881021,0.039350654676054565,0.1264218134515085,0.24479251573132557,0.4978979835076627,"{false,false,true,false}","{false,false,true,false}"
Waters - Bergstrom,362,0.93,4.99,0.07,3.89,energetic,0.04627046740619301,0.2316601408603935,0.2850913970951944,0.08302418281009571,0.33057178228569706,"{true,false,true,true}","{false,false,false,false}"
"Rolfson, Dibbert and Sawayn",45,3.56,1.32,3.49,0.90,energetic,0.01989431924769698,0.1466149802203615,0.0021302148539324136,0.23420871566316206,0.5919952637215127,"{false,false,false,true}","{true,true,true,false}"
"Bednar, Stark and Deckow",322,4.43,3.57,1.95,3.35,energetic,0.054771104546143104,0.2875650886139754,0.0054408252764071826,0.4037591848788842,0.21479245443919037,"{true,false,false,false}","{true,true,false,true}"
"Lesch, Hodkiewicz and Parisian",160,4.83,3.11,0.60,4.45,quiet,0.0011399824064242182,0.011790109552660086,0.005847524047224672,0.016004869125400657,0.9634950082660969,"{false,true,false,false}","{true,false,false,true}"
Witting - Kuhlman,58,3.57,4.74,0.62,0.59,moderate,0.10067446635148931,0.2749328767921111,0.07032279746916725,0.3265794084392149,0.051273856438715404,"{false,false,true,true}","{true,false,false,true}"
Christiansen - Rau,384,2.79,0.26,1.58,3.38,quiet,0.0008254073995839189,0.007757546430595082,0.2124499968462101,0.08596803737421052,0.6918349023709225,"{true,false,true,false}","{false,false,true,true}"
"Schowalter, Marks and Hodkiewicz",174,4.98,0.59,2.81,3.56,do not recall,0.05699869899014511,0.054019847580215066,0.30424082214631964,0.02466504699452179,0.5117815218081538,"{false,false,true,true}","{false,false,false,true}"
Wiegand - Goyette,262,4.62,2.44,3.55,4.53,do not recall,0.0019236118515888031,0.002210253163483695,0.4134492366731723,0.15294637884474774,0.426203304897941,"{true,true,true,false}","{false,false,true,false}"
"Reynolds, Larson and Feeney",81,3.91,0.49,1.11,1.48,do not recall,0.09659479366160101,0.2564214271998577,0.0848476908763695,0.005757539031370001,0.37082511768251236,"{true,false,false,true}","{true,false,false,true}"
